ID,CorrectedLongitude,CorrectedLatitude
8241,11.5614127194,48.1247817843
8242,11.5608391155,48.1240916222
8243,11.5570204961,48.1238834032
8244,11.5555291336,48.1241789461
8245,11.5545396178,48.1233360267
8246,11.5546877504,48.1233878327
8247,11.5546926295,48.1234648186
8248,11.5546926295,48.1234648186
8249,11.5545806023,48.1240318046
8250,11.5540120213,48.1241434078
8251,11.5540120213,48.1241434078
8252,11.5543990395,48.1241156792
8253,11.5543990395,48.1241156792
8254,11.5543990395,48.1241156792
8255,11.5543990395,48.1241156792
8256,11.5543990395,48.1241156792
8257,11.5543990395,48.1241156792
8258,11.5543990395,48.1241156792
8259,11.5543990395,48.1241156792
8260,11.5543990395,48.1241156792
8261,11.5543990395,48.1241156792
8262,11.5543990395,48.1241156792
8263,11.5543990395,48.1241156792
8264,11.5543990395,48.1241156792
8265,11.5543990395,48.1241156792
8266,11.5545826772,48.1232347231
8267,11.5545826772,48.1232347231
8268,11.5549536071,48.1233681563
8269,11.5549536071,48.1233681563
8270,11.5558200934,48.1243152489
8271,11.5572851057,48.1237420463
8272,11.5590439701,48.1227900895
8273,11.5603321777,48.1236089864
8274,11.5607669805,48.1245350911
8275,11.5617587175,48.1248781724
8276,11.5629573002,48.1260662005
8277,11.5638440086,48.127548434
8278,11.5651968532,48.1290369429
8279,11.5652551259,48.129118209
8280,11.5664520589,48.1307450032
8281,11.5665504008,48.1307268683
8282,11.5669252831,48.132935478
8283,11.5687513684,48.1325260113
8284,11.5688553084,48.1326907043
8285,11.5690657181,48.1329587384
8286,11.5702921574,48.1348013708
8287,11.5716326197,48.1350459038
8288,11.5730659246,48.135511881
8289,11.5739995803,48.1336313731
8290,11.5768163,48.1362319
8291,11.5768881389,48.1363014641
8292,11.5774668264,48.1368094985
8293,11.5787819495,48.1380606407
8294,11.5783659,48.138534
8295,11.5796903025,48.1388216121
8296,11.5803060587,48.1391363916
8297,11.5803589047,48.1395264269
8298,11.5804751003,48.1398030107
8299,11.5804363684,48.1397108161
8300,11.5804363684,48.1397108161
8301,11.5804363684,48.1397108161
8302,11.5804363684,48.1397108161
8303,11.5768881389,48.1363014641
8304,11.5766721181,48.1374923114
8305,11.5735582074,48.1362903386
8306,11.5713081053,48.1350391454
8307,11.5683324,48.133498
8308,11.567842166,48.1321729364
8309,11.5668873289,48.1310311071
8310,11.565955723,48.1306984181
8311,11.5656323434,48.1299583908
8312,11.5630151843,48.1280844643
8313,11.5629378741,48.1279000107
8314,11.5631017505,48.1266126111
8315,11.5607302,48.1247324
8316,11.5610027491,48.1257525555
8317,11.5614880479,48.1272263585
8318,11.5616427292,48.1277018305
8319,11.5616427292,48.1277018305
8320,11.5616427292,48.1277018305
8321,11.5616427292,48.1277018305
8322,11.5591909162,48.128667514
8323,11.5585150051,48.1283287862
8324,11.558182704,48.1281782087
8325,11.5583103667,48.1280454501
8326,11.5583103667,48.1280454501
8327,11.5583103667,48.1280454501
8328,11.5584171945,48.1269043087
8329,11.5581062402,48.1263953633
8330,11.5580743555,48.1264312563
8331,11.558239091,48.1264906582
8332,11.5577952712,48.1260737625
8333,11.5563182574,48.1245972395
8334,11.5550288493,48.1235265407
8335,11.5544659751,48.1230714563
8336,11.5547981324,48.1233347864
8337,11.5546877504,48.1233878327
8338,11.5547650683,48.1234512515
8339,11.5547650683,48.1234512515
8340,11.5547981324,48.1233347864
8341,11.5547761,48.1234603
8342,11.5548421773,48.1235149239
8343,11.5547761,48.1234603
8344,11.5547650683,48.1234512515
8345,11.5548166088,48.1230600857
8346,11.5548166088,48.1230600857
8347,11.5548785743,48.1229815983
8348,11.5548785743,48.1229815983
8349,11.5548166088,48.1230600857
8350,11.5548166088,48.1230600857
8351,11.5548166088,48.1230600857
8352,11.5547981324,48.1233347864
8353,11.5547650683,48.1234512515
8354,11.5547981324,48.1233347864
8355,11.5548750478,48.1233986927
8356,11.5547981324,48.1233347864
8357,11.5549536071,48.1233681563
8358,11.5549536071,48.1233681563
8359,11.5549536071,48.1233681563
8360,11.5549536071,48.1233681563
8361,11.5549536071,48.1233681563
8362,11.5549536071,48.1233681563
8363,11.5549536071,48.1233681563
8364,11.5547981324,48.1233347864
8365,11.5547981324,48.1233347864
8366,11.5547981324,48.1233347864
8367,11.554865021,48.1234145502
8368,11.5547981324,48.1233347864
8369,11.5547981324,48.1233347864
8370,11.5550421081,48.1233215993
8371,11.5549536071,48.1233681563
8372,11.5547981324,48.1233347864
8373,11.5547981324,48.1233347864
8374,11.5547981324,48.1233347864
8375,11.5547981324,48.1233347864
8376,11.5547981324,48.1233347864
8377,11.5548421773,48.1235149239
8378,11.5547692926,48.1235290275
8379,11.5549568982,48.1235377651
8380,11.5556058348,48.1242431094
8381,11.5557427492,48.1242518621
8382,11.5557211252,48.1241016528
8383,11.5562393883,48.124193569
8384,11.5564304,48.1241956
8385,11.5564304,48.1241956
8386,11.5564304,48.1241956
8387,11.5564304,48.1241956
8388,11.5566670153,48.1240706212
8389,11.556506953,48.1242599401
8390,11.5578143407,48.1234593622
8391,11.5592836536,48.1225214333
8392,11.5605350439,48.1235639454
8393,11.5616049326,48.125011927
8394,11.561682363,48.1249217617
8395,11.5609382737,48.1255632332
8396,11.5612404874,48.1264656261
8397,11.5614571101,48.1271312646
8398,11.5614571101,48.1271312646
8399,11.5614571101,48.1271312646
8400,11.5614571101,48.1271312646
8401,11.5614880479,48.1272263585
8402,11.5615499237,48.1274165462
8403,11.5615499237,48.1274165462
8404,11.5615808615,48.1275116401
8405,11.5616427292,48.1277018305
8406,11.5615808615,48.1275116401
8407,11.5615189858,48.1273214523
8408,11.5613952343,48.1269410768
8409,11.5613952343,48.1269410768
8410,11.5615189858,48.1273214523
8411,11.5615189858,48.1273214523
8412,11.5615189858,48.1273214523
8413,11.5614880479,48.1272263585
8414,11.5614880479,48.1272263585
8415,11.5614880479,48.1272263585
8416,11.5614880479,48.1272263585
8417,11.5614880479,48.1272263585
8418,11.5614880479,48.1272263585
8419,11.5614880479,48.1272263585
8420,11.5614571101,48.1271312646
8421,11.5614571101,48.1271312646
8422,11.5614261722,48.1270361707
8423,11.5613642964,48.1268459829
8424,11.5622403,48.1267619
8425,11.5617031967,48.1278924639
8426,11.5624775836,48.1305942481
8427,11.5626761341,48.1315374285
8428,11.5629753313,48.1315410654
8429,11.5647070952,48.1323939153
8430,11.5647070952,48.1323939153
8431,11.5661200498,48.1331113383
8432,11.567046318,48.1323261185
8433,11.5698095869,48.1338584081
8434,11.5706516585,48.1343641889
8435,11.5720875415,48.135202072
8436,11.5733166655,48.1357029225
8437,11.5755053077,48.1353733467
8438,11.5764653033,48.1365716329
8439,11.5782961247,48.1364937628
8440,11.5793740546,48.1374299918
8441,11.5786786666,48.1390110935
8442,11.5787338833,48.1390944669
8443,11.5776653979,48.1400472453
8444,11.5775076156,48.1418765338
8445,11.5777249431,48.1420223864
8446,11.57776165,48.1422189891
8447,11.5780463323,48.1421766719
8448,11.57776165,48.1422189891
8449,11.5780463323,48.1421766719
8450,11.5780463323,48.1421766719
8451,11.5777800034,48.1423172904
8452,11.577764183,48.1423567861
8453,11.577764183,48.1423567861
8454,11.577764183,48.1423567861
8455,11.577764183,48.1423567861
8456,11.5785773981,48.1444296903
8457,11.5790395747,48.1451893931
8458,11.5789380205,48.1452106511
8459,11.5782687007,48.1453470197
8460,11.5785112822,48.1450115192
8461,11.5791568342,48.1452227463
8462,11.5790433,48.1454445
8463,11.5787222,48.145427
8464,11.5787222,48.145427
8465,11.5795230931,48.1452678885
8466,11.5795230931,48.1452678885
8467,11.5795230931,48.1452678885
8468,11.5795230931,48.1452678885
8469,11.5795230931,48.1452678885
8470,11.5795230931,48.1452678885
8471,11.5795230931,48.1452678885
8472,11.5795230931,48.1452678885
8473,11.5795230931,48.1452678885
8474,11.5795230931,48.1452678885
8475,11.5795230931,48.1452678885
8476,11.5795230931,48.1452678885
8477,11.5795230931,48.1452678885
8478,11.5795230931,48.1452678885
8479,11.5795230931,48.1452678885
8480,11.5795230931,48.1452678885
8481,11.5712873873,48.142207895
8482,11.5713968263,48.1424266938
8483,11.5717934275,48.1454162342
8484,11.5717934275,48.1454162342
8485,11.5715839758,48.145422531
8486,11.5716014123,48.145472182
8487,11.5715945,48.145499
8488,11.5715945,48.145499
8489,11.5715945,48.145499
8490,11.5726201151,48.1452834481
8491,11.572566477,48.1449754378
8492,11.5725113821,48.1448919839
8493,11.5719645495,48.1441501705
8494,11.5725619035,48.1437295051
8495,11.5725066556,48.1431601368
8496,11.5715868241,48.1424891505
8497,11.5701935384,48.1415091942
8498,11.5690980684,48.1399279159
8499,11.5659455,48.1398449
8500,11.5647850689,48.1395097497
8501,11.5646260467,48.1378505644
8502,11.5646294164,48.1375247587
8503,11.5645141664,48.1370263875
8504,11.564989422,48.1366568744
8505,11.5630726074,48.1363306152
8506,11.5609504678,48.1365175667
8507,11.5609420864,48.1364179185
8508,11.5606560394,48.1356310345
8509,11.5607760024,48.1349543114
8510,11.5602506769,48.1343012004
8511,11.5584650583,48.134621378
8512,11.5583821565,48.13347075
8513,11.5583234042,48.1316455503
8514,11.5583188843,48.1310455866
8515,11.5581608,48.1303233
8516,11.558048236,48.1300897686
8517,11.5577057032,48.1293348134
8518,11.5580128,48.1288508
8519,11.5579905755,48.1290386764
8520,11.5577632908,48.1292323753
8521,11.5578217841,48.1292051002
8522,11.5577632908,48.1292323753
8523,11.5577632908,48.1292323753
8524,11.5577632908,48.1292323753
8525,11.5579905755,48.1290386764
8526,11.5579623,48.1290671
8527,11.5581315612,48.1294250313
8528,11.5579195927,48.1297886077
8529,11.5580569176,48.1297125938
8530,11.5580747,48.1292593
8531,11.5582913,48.1290374
8532,11.5582913,48.1290374
8533,11.5582913,48.1290374
8534,11.5582913,48.1290374
8535,11.5558056011,48.1284406896
8536,11.5556631,48.1283694
8537,11.5561800715,48.1283551365
8538,11.556057915,48.1280868769
8539,11.5558545034,48.1271742686
8540,11.5557521556,48.1254664762
8541,11.5559899,48.1245632
8542,11.5550421081,48.1233215993
8543,11.5550421081,48.1233215993
8544,11.5550421081,48.1233215993
8545,11.5550421081,48.1233215993
8546,11.5550421081,48.1233215993
8547,11.5550421081,48.1233215993
8548,11.5550421081,48.1233215993
8549,11.554721217,48.12327088
8550,11.5548750478,48.1233986927
8551,11.5547650683,48.1234512515
8552,11.5554903666,48.1239099488
8553,11.5555672861,48.1239738501
8554,11.5555672861,48.1239738501
8555,11.5555672861,48.1239738501
8556,11.5545501125,48.1227754295
8557,11.5544273,48.1228761
8558,11.554721217,48.12327088
8559,11.5555107168,48.1240617017
8560,11.5558785687,48.1241341871
8561,11.5560576199,48.1240450767
8562,11.5569322851,48.1239305073
8563,11.5588688403,48.122886679
8564,11.5601652623,48.123227402
8565,11.5603131749,48.1233620194
8566,11.5616949075,48.1248011771
8567,11.5624810278,48.1254234269
8568,11.5640042969,48.1243903662
8569,11.5643855182,48.1246572136
8570,11.5655344,48.1241004
8571,11.5672910362,48.1233563578
8572,11.5675881113,48.1232527157
8573,11.5689808188,48.123984417
8574,11.5709225755,48.1249166128
8575,11.5712238118,48.1251657457
8576,11.5717187688,48.1261863768
8577,11.5718072189,48.1262330307
8578,11.5734864478,48.1271219417
8579,11.5753253475,48.127502786
8580,11.5769992519,48.1282458268
8581,11.5790243471,48.1290590392
8582,11.5789335993,48.1290170293
8583,11.5800135247,48.1295400886
8584,11.5820395001,48.1306261492
8585,11.5840159184,48.1315188044
8586,11.5848099103,48.1321055786
8587,11.5850330525,48.1326299713
8588,11.5850330525,48.1326299713
8589,11.5864082972,48.1337838559
8590,11.5877836017,48.1348576061
8591,11.5891769125,48.1362554786
8592,11.5897854058,48.1370558163
8593,11.590239781,48.137393372
8594,11.5919404526,48.1384458528
8595,11.5934356891,48.1395986078
8596,11.5938008188,48.1402306161
8597,11.5932752009,48.1404761693
8598,11.5931763607,48.1404913554
8599,11.5931763607,48.1404913554
8600,11.5928853408,48.1408455509
8601,11.5928853408,48.1408455509
8602,11.5928518391,48.1407513297
8603,11.5925268052,48.1405915976
8604,11.5923291767,48.1406223058
8605,11.5923291767,48.1406223058
8606,11.5922303625,48.1406376598
8607,11.5922303625,48.1406376598
8608,11.5922303625,48.1406376598
8609,11.5921315483,48.1406530139
8610,11.5921315483,48.1406530139
8611,11.5914394395,48.1407577651
8612,11.5913404697,48.1407720825
8613,11.5905937,48.1408769
8614,11.5893371201,48.1410574509
8615,11.5876540261,48.1412965416
8616,11.5861711301,48.1415015599
8617,11.5847797,48.1412772
8618,11.5834803436,48.1412362969
8619,11.5832265,48.1413206
8620,11.5815407758,48.1415825257
8621,11.5795856176,48.1420538612
8622,11.5777243365,48.1425178735
8623,11.5765611478,48.1428191558
8624,11.5763332527,48.1428663442
8625,11.5753707618,48.1422598474
8626,11.5745712,48.1418081
8627,11.5742278542,48.1419504275
8628,11.574291997,48.1420215681
8629,11.5741866272,48.1418593213
8630,11.5743632274,48.1416334491
8631,11.5743632274,48.1416334491
8632,11.5740105603,48.1417074465
8633,11.5740105603,48.1417074465
8634,11.5741277,48.1417291
8635,11.5741454002,48.1417682151
8636,11.5741866272,48.1418593213
8637,11.5741277,48.1417291
8638,11.5739122205,48.1417255929
8639,11.5741089,48.1416893
8640,11.5741089,48.1416893
8641,11.5739122205,48.1417255929
8642,11.5743632274,48.1416334491
8643,11.5742362406,48.1408905853
8644,11.5720983953,48.1415638524
8645,11.5711839,48.1417035
8646,11.5708719715,48.1422787833
8647,11.5708719715,48.1422787833
8648,11.5690123224,48.141588192
8649,11.5675760049,48.1406800538
8650,11.5670770055,48.1406787779
8651,11.5665920634,48.1407177147
8652,11.5669732449,48.1405076319
8653,11.5655795,48.1401053
8654,11.5648663206,48.1393846451
8655,11.564826861,48.1393307135
8656,11.564775505,48.1376419169
8657,11.5648071754,48.1365745071
8658,11.5648071754,48.1365745071
8659,11.5647160511,48.1365333201
8660,11.5635234089,48.1363284537
8661,11.5614998153,48.1363382622
8662,11.5612998173,48.1363391618
8663,11.5594998295,48.1363457537
8664,11.5588649,48.1357321
8665,11.5585441523,48.1340584923
8666,11.5584665,48.1324117
8667,11.5584010671,48.1306955308
8668,11.5584571236,48.1300926397
8669,11.5584557094,48.1301926296
8670,11.5584920348,48.1295729381
8671,11.5584126769,48.1278042973
8672,11.558319367,48.1270454919
8673,11.5577062818,48.1259069999
8674,11.5559899,48.1245632
8675,11.5546877504,48.1233878327
8676,11.554721217,48.12327088
8677,11.5549193546,48.1235785129
8678,11.5549437279,48.1238640554
8679,11.5549437279,48.1238640554
8680,11.5549969364,48.1236416086
8681,11.5549536071,48.1233681563
8682,11.5548166088,48.1230600857
8683,11.5547981324,48.1233347864
8684,11.5547981324,48.1233347864
8685,11.5547981324,48.1233347864
8686,11.5545806023,48.1240318046
8687,11.5547621651,48.12394793
8688,11.5546926295,48.1234648186
8689,11.554616085,48.1234004686
8690,11.554616085,48.1234004686
8691,11.554616085,48.1234004686
8692,11.5546926295,48.1234648186
8693,11.5546926295,48.1234648186
8694,11.554616085,48.1234004686
8695,11.5548459556,48.1235932363
8696,11.5548459556,48.1235932363
8697,11.5547692926,48.1235290275
8698,11.5548421773,48.1235149239
8699,11.5547761,48.1234603
8700,11.554865021,48.1234145502
8701,11.554865021,48.1234145502
8702,11.5548421773,48.1235149239
8703,11.5548459556,48.1235932363
8704,11.5548421773,48.1235149239
8705,11.5549536071,48.1233681563
8706,11.5550455,48.1234914
8707,11.5549969364,48.1236416086
8708,11.5547650683,48.1234512515
8709,11.5547692926,48.1235290275
8710,11.5547692926,48.1235290275
8711,11.5546926295,48.1234648186
8712,11.5546926295,48.1234648186
8713,11.5546926295,48.1234648186
8714,11.5546926295,48.1234648186
8715,11.5546926295,48.1234648186
8716,11.5546926295,48.1234648186
8717,11.5546926295,48.1234648186
8718,11.5546926295,48.1234648186
8719,11.5546926295,48.1234648186
8720,11.5546926295,48.1234648186
8721,11.5546926295,48.1234648186
8722,11.5546926295,48.1234648186
8723,11.5546926295,48.1234648186
8724,11.5546926295,48.1234648186
8725,11.5546926295,48.1234648186
8726,11.5546926295,48.1234648186
8727,11.5546926295,48.1234648186
8728,11.5546926295,48.1234648186
8729,11.5546926295,48.1234648186
8730,11.5546926295,48.1234648186
8731,11.5546926295,48.1234648186
8732,11.5546926295,48.1234648186
8733,11.5546926295,48.1234648186
8734,11.5546926295,48.1234648186
8735,11.5546926295,48.1234648186
8736,11.5546926295,48.1234648186
8737,11.5546926295,48.1234648186
8738,11.5546926295,48.1234648186
8739,11.5680219186,48.1402905463
8740,11.5680219186,48.1402905463
8741,11.5679960497,48.1398305729
8742,11.5677035829,48.1396839522
8743,11.5677035829,48.1396839522
8744,11.567796408,48.139584954
8745,11.5679960497,48.1398305729
8746,11.5679960497,48.1398305729
8747,11.5679960497,48.1398305729
8748,11.5679960497,48.1398305729
8749,11.567796408,48.139584954
8750,11.567796408,48.139584954
8751,11.5675050584,48.1403547828
8752,11.5680740598,48.1398931384
8753,11.5679960497,48.1398305729
8754,11.5679180396,48.1397680075
8755,11.5679960497,48.1398305729
8756,11.5677035829,48.1396839522
8757,11.5677035829,48.1396839522
8758,11.5677714,48.1396504
8759,11.567429411,48.1394095028
8760,11.5682300799,48.1400182692
8761,11.5685597761,48.140757963
8762,11.5683533666,48.1411197085
8763,11.5673353681,48.1405591836
8764,11.5662045783,48.1405101047
8765,11.5657834111,48.1405692689
8766,11.5650743914,48.1392637662
8767,11.5650743914,48.1392637662
8768,11.5649321857,48.1384957127
8769,11.5647088114,48.13729811
8770,11.5649889202,48.1363911775
8771,11.5636234085,48.136328184
8772,11.5617879397,48.1355140651
8773,11.5608860116,48.1359257776
8774,11.5608860116,48.1359257776
8775,11.5607439,48.1346793
8776,11.5594394072,48.1345050776
8777,11.5586724042,48.1343606664
8778,11.5586724042,48.1343606664
8779,11.5583870549,48.1342702884
8780,11.5583769,48.1331854
8781,11.5583425,48.1324453
8782,11.5585985029,48.1308615835
8783,11.558487809,48.1296585978
8784,11.5587208293,48.1295437867
8785,11.5587363,48.1280395
8786,11.5585266524,48.1273288553
8787,11.5585723918,48.1265636437
8788,11.5570885443,48.1252349369
8789,11.5562412287,48.1245334697
8790,11.5562412287,48.1245334697
8791,11.5549536071,48.1233681563
8792,11.5549536071,48.1233681563
8793,11.5549536071,48.1233681563
8794,11.5549536071,48.1233681563
