ID,CorrectedLongitude,CorrectedLatitude,NearestLinkIdentifier,NearestLinkClass
7993,11.5540313082,48.12233734,856871965,footway
7994,11.5540313082,48.12233734,856871965,footway
7995,11.5540313082,48.12233734,856871965,footway
7996,11.5540313082,48.12233734,856871965,footway
7997,11.5540313082,48.12233734,856871965,footway
7998,11.5540313082,48.12233734,856871965,footway
7999,11.5540313082,48.12233734,856871965,footway
8000,11.5540313082,48.12233734,856871965,footway
8001,11.5540313082,48.12233734,856871965,footway
8002,11.5540313082,48.12233734,856871965,footway
8003,11.5540313082,48.12233734,856871965,footway
8004,11.5540313082,48.12233734,856871965,footway
8005,11.5540313082,48.12233734,856871965,footway
8006,11.5540313082,48.12233734,856871965,footway
8007,11.5540313082,48.12233734,856871965,footway
8008,11.5540313082,48.12233734,856871965,footway
8009,11.5540313082,48.12233734,856871965,footway
8010,11.5540313082,48.12233734,856871965,footway
8011,11.5540313082,48.12233734,856871965,footway
8012,11.5540313082,48.12233734,856871965,footway
8013,11.5540313082,48.12233734,856871965,footway
8014,11.5540313082,48.12233734,856871965,footway
8015,11.5540313082,48.12233734,856871965,footway
8016,11.5540313082,48.12233734,856871965,footway
8017,11.5540313082,48.12233734,856871965,footway
8018,11.5540313082,48.12233734,856871965,footway
8019,11.5540313082,48.12233734,856871965,footway
8020,11.5540313082,48.12233734,856871965,footway
8021,11.5540313082,48.12233734,856871965,footway
8022,11.5540313082,48.12233734,856871965,footway
8023,11.5540313082,48.12233734,856871965,footway
8024,11.5540313082,48.12233734,856871965,footway
8025,11.5540313082,48.12233734,856871965,footway
8026,11.5540313082,48.12233734,856871965,footway
8027,11.5540313082,48.12233734,856871965,footway
8028,11.5540313082,48.12233734,856871965,footway
8029,11.5540313082,48.12233734,856871965,footway
8030,11.5540313082,48.12233734,856871965,footway
8031,11.5719296423,48.1352873526,858661065,footway
8032,11.5721290672,48.1353177552,389545997,footway
8033,11.5725127384,48.1355474912,55689054,service
8034,11.5735391762,48.1356900277,477009659,residential
8035,11.5751156922,48.1352913153,3926351,residential
8036,11.5766862416,48.1361113782,48605348,pedestrian
8037,11.5766862416,48.1361113782,48605348,pedestrian
8038,11.576664237,48.1360909871,48605348,pedestrian
8039,11.576664237,48.1360909871,48605348,pedestrian
8040,11.576664237,48.1360909871,48605348,pedestrian
8041,11.5766421313,48.1360707211,48605348,pedestrian
8042,11.5765929969,48.1360362855,48605348,pedestrian
8043,11.5765684297,48.1360190677,48605348,pedestrian
8044,11.5765684297,48.1360190677,48605348,pedestrian
8045,11.5765684297,48.1360190677,48605348,pedestrian
8046,11.5757882917,48.1373665609,35829390,pedestrian
8047,11.575007301,48.1374763373,35829384,pedestrian
8048,11.5744618642,48.1382029578,4016226,pedestrian
8049,11.5740944588,48.1383398364,4016224,pedestrian
8050,11.57373411,48.1383057313,4016227,pedestrian
8051,11.57373411,48.1383057313,4016227,pedestrian
8052,11.5737945034,48.1383346596,4016224,pedestrian
8053,11.57373411,48.1383057313,4016227,pedestrian
8054,11.5737345111,48.1383337367,4016224,pedestrian
8055,11.5737045116,48.1383335503,4016224,pedestrian
8056,11.5737447,48.1383338,4016227,pedestrian
8057,11.5739144856,48.1383367303,4016224,pedestrian
8058,11.5739144856,48.1383367303,4016224,pedestrian
8059,11.5739744766,48.1383377657,4016224,pedestrian
8060,11.5739744766,48.1383377657,4016224,pedestrian
8061,11.5739744766,48.1383377657,4016224,pedestrian
8062,11.5739744766,48.1383377657,4016224,pedestrian
8063,11.5727692721,48.1385770149,222624308,pedestrian
8064,11.5731732096,48.1390041705,1223490351,pedestrian
8065,11.5712125,48.139617,143301071,residential
8066,11.5695925051,48.139934363,3846419,residential
8067,11.5680557125,48.1403872659,131564307,footway
8068,11.5688540468,48.1409250012,313436075,footway
8069,11.5686492,48.140989,313436069,footway
8070,11.5686492,48.140989,313436069,footway
8071,11.5688540468,48.1409250012,313436075,footway
8072,11.5688540468,48.1409250012,313436075,footway
8073,11.5690015618,48.1409134915,1189789225,secondary
8074,11.5694938697,48.1406814242,1103807696,footway
8075,11.5695799,48.1406668,1103807699,footway
8076,11.5699930232,48.1403499634,131564314,footway
8077,11.5700652262,48.1405875128,1103807698,footway
8078,11.5697690522,48.1406352722,1103807698,footway
8079,11.5694643076,48.1406865315,1103807696,footway
8080,11.5690015618,48.1409134915,1189789225,secondary
8081,11.5689004344,48.1409854794,150686294,cycleway
8082,11.5689004344,48.1409854794,150686294,cycleway
8083,11.5680744095,48.1402616144,3846419,residential
8084,11.5675249436,48.140356923,1127704281,cycleway
8085,11.5673285677,48.1403711988,1127702602,cycleway
8086,11.5677863526,48.1407986624,239553288,steps
8087,11.5675545796,48.1403612392,1127704281,cycleway
8088,11.5678121763,48.1408139312,239553288,steps
8089,11.5674223485,48.141173378,50167709,residential
8090,11.5665872425,48.1406930829,371725354,cycleway
8091,11.5660344729,48.1403287116,211432906,cycleway
8092,11.5649768359,48.1393279667,49707125,tertiary
8093,11.5649768359,48.1393279667,49707125,tertiary
8094,11.5649768359,48.1393279667,49707125,tertiary
8095,11.5649768359,48.1393279667,49707125,tertiary
8096,11.5649768359,48.1393279667,49707125,tertiary
8097,11.5649768359,48.1393279667,49707125,tertiary
8098,11.5649768359,48.1393279667,49707125,tertiary
8099,11.5649768359,48.1393279667,49707125,tertiary
8100,11.5631499129,48.1384707718,30064153,residential
8101,11.5630453945,48.1380961167,177097514,residential
8102,11.5637259542,48.1382089749,28298040,residential
8103,11.564368769,48.1380512665,32472519,residential
8104,11.5647501058,48.1379665081,164947020,cycleway
8105,11.5647501058,48.1379665081,164947020,cycleway
8106,11.5647501058,48.1379665081,164947020,cycleway
8107,11.5647501058,48.1379665081,164947020,cycleway
8108,11.5637544563,48.1365373795,675979395,service
8109,11.5609109259,48.1361342945,1088796599,residential
8110,11.5609109259,48.1361342945,1088796599,residential
8111,11.5587698339,48.1363482723,151304011,residential
8112,11.5581969468,48.136355068,152284451,residential
8113,11.5584010137,48.1329816178,878669054,footway
8114,11.5583196627,48.1310955806,878672429,footway
8115,11.5582182549,48.1301860386,878672431,footway
8116,11.5582182549,48.1301860386,878672431,footway
8117,11.5581964568,48.1300103644,878672430,footway
8118,11.5582946819,48.1288752936,621152698,footway
8119,11.5584151882,48.1273043036,315202561,tertiary
8120,11.5583467,48.1266887011,621152698,footway
8121,11.558054926,48.1265585901,251671203,footway
8122,11.5566089234,48.1249769631,1034229473,tertiary
8123,11.5562420423,48.1246674501,1034229473,tertiary
8124,11.5549891782,48.123635299,1133381663,tertiary
8125,11.5549923269,48.123519196,1158963882,service
8126,11.5549923269,48.123519196,1158963882,service
8127,11.554616085,48.1234004686,1034229472,footway
8128,11.554616085,48.1234004686,1034229472,footway
8129,11.5547289085,48.1232772706,1034229474,footway
8130,11.5546596847,48.1232197549,1034229474,footway
8131,11.5547058339,48.1232580987,1034229474,footway
8132,11.5547814365,48.1230220957,1235069944,service
8133,11.5546567434,48.1228825999,1235068720,footway
8134,11.5546567434,48.1228825999,1235068720,footway
8135,11.5547747383,48.123094625,852037200,service
8136,11.5547519831,48.1232964425,1034229474,footway
8137,11.5547519831,48.1232964425,1034229474,footway
8138,11.5548673562,48.1233923021,1034229474,footway
8139,11.5547981324,48.1233347864,1034229474,footway
8140,11.5546877504,48.1233878327,1133381663,tertiary
8141,11.554821207,48.1233539583,1034229474,footway
8142,11.5548027763,48.123446575,1011314836,path
8143,11.5547747383,48.123094625,852037200,service
8144,11.5547519831,48.1232964425,1034229474,footway
8145,11.5547341412,48.123425884,1133381663,tertiary
8146,11.5546188084,48.1233299912,1133381663,tertiary
8147,11.554478444,48.1232844732,1034229472,footway
8148,11.5544327263,48.1232456177,1034229472,footway
8149,11.5546074607,48.1233058644,993661311,cycleway
8150,11.5546188084,48.1233299912,1133381663,tertiary
8151,11.5545702047,48.1233618035,1034229472,footway
8152,11.5545931449,48.123381136,1034229472,footway
8153,11.5545931449,48.123381136,1034229472,footway
8154,11.5545931449,48.123381136,1034229472,footway
8155,11.5545931449,48.123381136,1034229472,footway
8156,11.5556980494,48.1240824824,1034229474,footway
8157,11.5561843887,48.1243291946,1101912291,residential
8158,11.5571472493,48.1235334169,128033535,service
8159,11.5586108566,48.1227441958,915699071,service
8160,11.5612035559,48.1242083249,263733111,cycleway
8161,11.5618161466,48.1249474682,263733111,cycleway
8162,11.5624545673,48.1257479991,1276352017,cycleway
8163,11.5632038172,48.1268216168,5902507,footway
8164,11.5633212059,48.1268937729,1268413711,cycleway
8165,11.5637902573,48.1274891921,667956831,residential
8166,11.5641887933,48.1281140693,1268413713,residential
8167,11.5655462524,48.1295247129,996107976,footway
8168,11.5663403681,48.1310486658,42497617,residential
8169,11.5665491279,48.1315787679,42497617,residential
8170,11.5667097149,48.1320311083,42497617,residential
8171,11.5679786142,48.1325426674,909075617,cycleway
8172,11.5682225407,48.1324974438,1131229620,residential
8173,11.5687481228,48.1336702631,144456137,residential
8174,11.5701981648,48.1340165605,107023519,footway
8175,11.5720654021,48.1353355137,4908001,pedestrian
8176,11.5723994618,48.1354263573,360696808,footway
8177,11.5736563863,48.1360725342,253534577,pedestrian
8178,11.5753942,48.136617,92706246,pedestrian
8179,11.5756345984,48.1370168295,105071018,steps
8180,11.5749738183,48.1373927974,35829384,pedestrian
8181,11.5750494907,48.1380817347,4016226,pedestrian
8182,11.5754195104,48.1378851515,400206060,footway
8183,11.5751470081,48.1379716571,142980388,pedestrian
8184,11.5751470081,48.1379716571,142980388,pedestrian
8185,11.5752378621,48.1381930494,142980388,pedestrian
8186,11.5753788304,48.1380947735,320523547,footway
8187,11.5751082534,48.1380696124,4016226,pedestrian
8188,11.5751989306,48.1381119054,142980388,pedestrian
8189,11.5754152707,48.1381770663,320523547,footway
8190,11.5754971081,48.1380802866,400206060,footway
8191,11.5751859534,48.1380848575,142980388,pedestrian
8192,11.5751989306,48.1381119054,142980388,pedestrian
8193,11.575167016,48.13805749,4016226,pedestrian
8194,11.5754971081,48.1380802866,400206060,footway
8195,11.5753788304,48.1380947735,320523547,footway
8196,11.5753788304,48.1380947735,320523547,footway
8197,11.5755201828,48.1389185324,142980388,pedestrian
8198,11.5755201828,48.1389185324,142980388,pedestrian
8199,11.5756418888,48.1391916818,3812189,pedestrian
8200,11.5740001922,48.1398904985,364875153,pedestrian
8201,11.5742323219,48.1404811175,226616362,residential
8202,11.5752010547,48.1414017175,144928594,residential
8203,11.5764253934,48.1411449363,390489228,pedestrian
8204,11.576471007,48.1404696549,364875163,pedestrian
8205,11.576471007,48.1404696549,364875163,pedestrian
8206,11.576471007,48.1404696549,364875163,pedestrian
8207,11.576471007,48.1404696549,364875163,pedestrian
8208,11.576471007,48.1404696549,364875163,pedestrian
8209,11.576471007,48.1404696549,364875163,pedestrian
8210,11.576471007,48.1404696549,364875163,pedestrian
8211,11.576471007,48.1404696549,364875163,pedestrian
8212,11.576471007,48.1404696549,364875163,pedestrian
8213,11.5751437465,48.1383644134,4016228,pedestrian
8214,11.5751437465,48.1383644134,4016228,pedestrian
8215,11.5749907281,48.138093857,4016226,pedestrian
8216,11.5754564228,48.1387184458,142980388,pedestrian
8217,11.5753997354,48.1385476986,142980388,pedestrian
8218,11.5753527478,48.1384372805,142980388,pedestrian
8219,11.5750543584,48.1385889692,4049583,pedestrian
8220,11.5750543584,48.1385889692,4049583,pedestrian
8221,11.5750259009,48.1383870503,4016228,pedestrian
8222,11.5754585458,48.1366739738,863395435,pedestrian
8223,11.5736718331,48.1363781811,4239283,pedestrian
8224,11.5736142727,48.1360298158,253534577,pedestrian
8225,11.5736598612,48.135601043,477009659,residential
8226,11.5734727695,48.1356115849,1030363962,path
8227,11.5710220137,48.1350087647,30804903,footway
8228,11.5686743847,48.1338628555,107023509,footway
8229,11.5684249726,48.1333559909,366231803,residential
8230,11.5688088144,48.1328067724,23586772,residential
8231,11.5688143,48.1326027,366231829,residential
8232,11.5688466166,48.1326520476,366231829,residential
8233,11.5678881314,48.131613582,224150114,residential
8234,11.5678881314,48.131613582,224150114,residential
8235,11.5665491279,48.1315787679,42497617,residential
8236,11.5668647172,48.1307492017,256085135,pedestrian
8237,11.5657076767,48.1300643384,667956832,residential
8238,11.5648704854,48.1292780579,342581288,service
8239,11.5633805701,48.127057349,1268413712,residential
8240,11.5622071925,48.1257448789,126233069,cycleway
8241,11.5613867057,48.1247513987,126233069,cycleway
8242,11.5608319267,48.1240846708,126233069,cycleway
8243,11.5570557774,48.1238645556,4645450,residential
8244,11.5555751543,48.1242174441,1034229472,footway
8245,11.5545702047,48.1233618035,1034229472,footway
8246,11.5546877504,48.1233878327,1133381663,tertiary
8247,11.5546619654,48.1234391337,1034229472,footway
8248,11.5546849632,48.1234583977,1034229472,footway
8249,11.5545896804,48.1240276108,4590992,residential
8250,11.5540491571,48.1241285441,636632952,path
8251,11.5540491571,48.1241285441,636632952,path
8252,11.5540491571,48.1241285441,636632952,path
8253,11.5540491571,48.1241285441,636632952,path
8254,11.5540491571,48.1241285441,636632952,path
8255,11.5540491571,48.1241285441,636632952,path
8256,11.5540491571,48.1241285441,636632952,path
8257,11.5540491571,48.1241285441,636632952,path
8258,11.5540491571,48.1241285441,636632952,path
8259,11.5540491571,48.1241285441,636632952,path
8260,11.5540491571,48.1241285441,636632952,path
8261,11.5540491571,48.1241285441,636632952,path
8262,11.5540491571,48.1241285441,636632952,path
8263,11.5540491571,48.1241285441,636632952,path
8264,11.5540491571,48.1241285441,636632952,path
8265,11.5540491571,48.1241285441,636632952,path
8266,11.5545963684,48.1232492978,993661311,cycleway
8267,11.5545963684,48.1232492978,993661311,cycleway
8268,11.5549624572,48.1233635006,1011314836,path
8269,11.5549890075,48.1233495335,1011314836,path
8270,11.555812359,48.1243089102,173041360,tertiary
8271,11.5572410041,48.1237656058,4645450,residential
8272,11.5590614831,48.1227804306,4645450,residential
8273,11.560310037,48.1235887432,126233069,cycleway
8274,11.5607122366,48.1245596493,236993982,service
8275,11.5617778605,48.124901271,263733111,cycleway
8276,11.5629454708,48.1260500739,33549153,footway
8277,11.5638964793,48.1275049177,1268413711,cycleway
8278,11.5651789713,48.1290128548,996107976,footway
8279,11.5652318358,48.1290856887,996107976,footway
8280,11.5664717273,48.1307413762,256085135,pedestrian
8281,11.5665897376,48.1307196143,256085135,pedestrian
8282,11.5669309867,48.132927264,145569742,secondary
8283,11.5687748685,48.1325735422,23586752,residential
8284,11.5688551418,48.1326807057,366231829,residential
8285,11.5690467369,48.1329357641,144456138,residential
8286,11.5703309806,48.1347698627,603317181,pedestrian
8287,11.5716686931,48.1350631871,389546000,footway
8288,11.5730659246,48.135511881,389546001,footway
8289,11.5741128252,48.1334927116,1133516238,path
8290,11.5768378517,48.1362527692,48773036,pedestrian
8291,11.5769025067,48.136315377,48773036,pedestrian
8292,11.5774586238,48.1368037786,1102913089,residential
8293,11.5787879954,48.1380686061,30750675,residential
8294,11.5783820711,48.1385592685,148121797,residential
8295,11.5796903025,48.1388216121,3792252,residential
8296,11.5802962528,48.1391383525,389691900,footway
8297,11.5803782707,48.1395725242,3753848,residential
